id_usuario,frecuencia_sesiones,tiempo_plataforma,diversidad_categorias,compras_mensuales,gasto_mensual,sensibilidad_descuento,interaccion_recomendaciones,productos_guardados,resenas_realizadas,devoluciones,exploracion_novedades,fidelidad,grupo
2047,19.8,515.7,5,6.449999999999999,145.18,15.1,12.0,6,2,0.0,4.4,35.16,1
2048,24.06605619329664,141.5,5,1.0,281.22,78.19711915386289,8.0,2,1,1.0,43.6,24.3,1
2049,15.676405871979249,401.9,1,4.0,205.99,78.52183938390874,14.0,7,2,1.0,53.2,74.3,1
2050,16.17848309678042,424.1,4,2.0,117.8,91.32566097308204,13.0,4,5,1.0,40.6,46.7,1
2051,11.0,703.1,5,3.0,181.45,33.3,31.990286109891574,10,2,0.0,91.46712796789592,77.2,0
2052,18.0,360.3,4,2.0,230.19,37.0,16.88986880371936,6,2,0.0,84.14940152422255,51.0,0
2053,25.65919803376021,558.0,1,4.0,98.61,82.4116165836504,12.0,11,1,2.0,42.6,64.7,1
2054,18.0,196.0,4,6.449999999999999,292.376,64.5,5.0,5,1,0.0,98.6,109.2,1
2055,12.0,395.5,4,1.0,401.72,39.1,30.44506974758399,7,2,2.0,94.55232436403308,75.1,0
2056,4.55,396.4,2,0.35,38.002500000000005,67.2,9.0,7,2,0.0,93.2,29.64,2
2057,9.0,753.0875000000001,4,3.0,438.83,47.3,29.3626760816562,3,3,1.0,97.32552574888264,87.0,0
2058,4.55,470.2,3,1.0499999999999998,493.1949375,47.6,13.0,7,1,1.0,47.5,25.675,2
2059,30.6,596.2,1,6.449999999999999,431.844,68.2,9.0,9,2,0.0,3.7,70.8,1
2060,10.0,245.1,5,2.0,42.5,51.0,27.74954910394712,2,4,2.0,92.45115568754606,81.1,0
2061,25.2,340.7,5,0.0,341.012,72.0,10.0,4,2,0.0,25.4,108.48,1
2062,4.9,291.9,3,0.35,61.443,64.3,12.0,6,2,0.0,11.4,43.16,2
2063,5.25,707.7,1,1.0499999999999998,55.431,66.1,11.0,4,3,0.0,92.9,15.145,2
2064,15.0,135.5,5,4.0,303.26,61.4,31.990286109891574,7,2,0.0,80.09371373586566,35.5,0
2065,5.25,439.2,1,0.7,42.696,29.2,9.0,7,4,0.0,73.6,39.13,2
2066,11.0,753.0875000000001,5,0.0,174.27,94.0,31.990286109891574,2,0,1.0,85.03912721079985,51.6,0
2067,12.6,207.1,1,0.0,471.604,26.1,15.0,10,0,1.0,43.7,65.88,1
2068,15.465666593946128,575.8,3,1.0,172.1,95.6184763686395,13.0,6,4,1.0,84.6,45.9,2
2069,3.85,346.3,1,0.7,31.7475,55.6,12.0,4,0,0.0,74.0,19.76,2
2070,4.9,263.1,3,0.35,107.0505,46.5,9.0,11,2,0.0,9.6,15.73,2
2071,19.8,350.2,2,0.0,189.056,22.2,8.0,11,5,0.0,66.4,61.92,2
2072,4.55,115.9,1,1.0499999999999998,75.555,71.5,12.0,6,2,0.0,80.9,20.475,2
2073,13.3463653316035,529.5,4,3.0,180.55,97.98409703701518,14.0,5,1,1.0,4.2,64.6,1
2074,23.4,563.5,1,2.2,190.148,86.2,7.0,8,0,2.0,71.7,54.24,1
2075,4.9,460.2,1,0.0,29.034,78.3,9.0,5,2,1.0,90.4,62.855,2
2076,7.35,452.3,3,0.7,46.4715,75.3,14.0,4,1,0.0,46.5,62.53,2
2077,3.85,261.8,3,0.35,120.771,3.7,11.0,9,2,0.0,74.9,27.040000000000003,2
2078,4.199999999999999,156.0,1,0.7,77.11200000000001,97.8,7.0,9,0,1.0,27.6,40.56,2
2079,4.199999999999999,385.5,3,0.35,115.4205,10.2,10.0,3,2,1.0,61.3,17.81,2
2080,10.8,179.7,3,0.0,493.1949375,35.1,8.0,7,0,0.0,73.3,48.12,1
2081,27.0,153.2,2,4.4,493.1949375,48.0,9.0,6,4,0.0,62.9,26.4,1
2082,29.327465559827797,40.3,2,0.0,127.01,93.67705381968176,8.0,4,3,0.0,14.8,30.9,1
2083,6.65,365.4,5,0.35,7.074000000000001,74.1,10.0,5,1,2.0,70.6,17.095000000000002,2
2084,13.503521241208825,426.9,1,4.0,202.79,99.288935690326,6.0,10,1,1.0,72.7,37.5,1
2085,9.0,348.1,5,2.0,493.1949375,71.3,29.242763516480075,5,3,0.0,79.99249031880119,85.8,0
2086,23.92129940000066,612.9,4,1.0,80.28,84.62256608039024,12.0,9,3,1.0,92.3,90.6,1
2087,27.0,467.1,1,2.2,355.012,49.4,5.0,6,2,1.0,11.1,104.4,1
2088,5.6,157.7,5,0.7,185.778,14.9,6.0,4,5,1.0,60.6,42.83500000000001,2
2089,3.85,91.2,2,0.7,82.602,12.7,6.0,6,2,0.0,36.7,13.65,2
2090,21.97978343464927,171.8,2,3.0,176.65,87.44304188901,9.0,8,2,1.0,45.4,23.6,1
2091,14.0,660.2,5,2.0,99.15,67.1,23.68914221820397,4,5,0.0,79.78689755672572,61.2,0
2092,9.1,374.9,2,0.35,70.3395,10.3,10.0,7,2,1.0,34.4,13.715000000000002,2
2093,3.85,361.1,3,1.4,66.591,39.2,11.0,7,1,2.0,73.6,18.46,2
2094,20.0,110.2,5,0.0,169.89,86.7,30.5305058893882,10,0,1.0,77.8122574952268,26.2,0
2095,5.949999999999999,422.0,3,0.35,27.747,25.9,9.0,6,4,0.0,66.4,38.935,2
2096,3.85,255.8,1,0.0,280.899,83.2,8.0,6,0,2.5,10.9,58.760000000000005,2
2097,6.3,221.2,5,1.4,59.1615,6.2,10.0,6,1,0.0,11.5,58.89,2
2098,32.4,194.9,3,0.0,189.672,27.3,12.0,6,6,2.0,43.2,97.2,1
2099,24.602148140116704,216.9,4,1.0,82.27,82.06015074809916,10.0,7,0,1.0,3.9,56.5,1
2100,12.0,312.5,5,1.0,63.31,41.8,17.42421338477362,9,3,0.0,93.57065424629408,62.8,0
2101,30.6,199.4,4,6.449999999999999,308.588,76.4,12.0,5,6,0.0,27.3,81.24,1
2102,2.45,370.9,4,1.0499999999999998,47.457,81.5,6.0,7,0,1.0,54.3,53.755,2
2103,4.9,190.5,5,0.0,110.925,6.5,12.0,6,2,2.0,98.9,61.75,0
2104,12.181885590518412,502.3,2,5.0,56.69,95.4576145425726,9.0,8,1,1.0,31.2,70.6,1
2105,29.05678462308929,598.7,4,3.0,52.81,99.35910219578658,8.0,5,2,1.0,73.5,36.5,1
2106,28.922485034074096,288.0,2,0.0,35.09,77.94424868284864,11.0,4,2,0.0,90.0,55.4,1
2107,20.836057108188932,410.7,1,1.0,164.54,75.5517206846381,9.0,5,0,1.0,38.4,24.4,2
2108,2.1,75.5,1,1.0499999999999998,90.9225,58.8,16.0,5,1,2.0,32.0,62.14,2
2109,4.199999999999999,168.5,4,2.1,6.381,19.6,10.0,6,1,1.0,73.7,50.505,2
2110,4.9,163.5,4,0.7,76.75200000000001,96.5,9.0,9,0,2.0,6.7,54.795,2
2111,14.4,168.1,4,4.4,228.844,79.3,10.0,6,4,1.0,1.9,107.76,1
2112,23.4,158.4,2,2.2,493.1949375,33.6,9.0,6,3,1.0,56.0,59.52,1
2113,5.25,433.1,5,0.7,203.976,39.4,6.0,6,3,1.0,1.6,35.75,2
2114,13.0,88.8,5,2.0,42.68,76.8,29.857403793817284,9,2,2.0,79.76344901207409,55.3,0
2115,5.25,753.0875000000001,1,0.7,40.1625,61.6,10.0,5,2,2.0,94.8,54.33,2
2116,18.0,376.2,4,2.2,493.1949375,54.5,9.0,9,2,0.0,12.0,114.36,1
2117,12.744487657704877,455.4,5,2.0,255.03,93.88569487912466,6.0,7,2,1.0,57.9,58.9,1
2118,26.01361305025806,177.5,2,3.0,118.0,85.21234617309494,11.0,9,3,0.0,3.7,72.1,1
2119,25.2,270.9,4,4.4,493.1949375,94.0,6.0,5,2,0.0,17.2,101.76,1
2120,2.45,469.4,2,0.7,79.5285,36.4,8.0,4,2,2.0,59.7,39.325,2
2121,12.0,510.5,5,2.0,246.26,72.3,22.32761061067528,3,2,0.0,83.17397831335737,54.0,0
2122,15.0,369.4,5,5.0,257.53,2.1,21.5540711203845,4,5,1.0,88.6177287764453,54.8,0
2123,32.4,226.7,4,4.4,335.776,78.9,8.0,5,3,0.0,28.5,32.879999999999995,1
2124,21.101528175402176,537.5,3,4.0,223.89,80.8334734160599,8.0,9,1,1.0,34.5,83.8,1
2125,23.482595069500988,199.3,5,0.0,120.89,92.74883611586152,8.0,8,4,1.0,87.3,95.5,1
2126,27.0,305.05,5,4.4,493.1949375,94.6,11.0,6,0,0.0,26.3,35.279999999999994,1
2127,27.0,154.7,4,6.449999999999999,224.644,98.7,6.0,6,1,1.0,64.6,78.84,1
2128,14.4,403.9,4,6.449999999999999,486.528,67.7,4.0,5,3,1.0,24.7,55.56,1
2129,16.0,248.0,4,3.0,171.3,70.4,20.910440618945508,4,1,1.0,95.60895768335595,87.4,0
2130,4.199999999999999,325.3,3,0.0,108.396,49.9,7.0,3,1,1.0,75.6,41.73,2
2131,30.6,200.8,4,6.449999999999999,338.46399999999994,0.8,8.0,6,0,1.0,89.8,94.32,1
2132,25.75350824150249,331.5,3,2.0,70.52,77.52649673662805,13.0,5,2,0.0,20.7,87.1,1
2133,14.0,495.5,4,2.0,123.76,89.6,31.990286109891574,4,1,0.0,91.2412189811346,50.5,0
2134,36.0,235.0,4,6.449999999999999,141.932,62.3,13.0,2,2,1.0,15.9,56.88,1
2135,4.199999999999999,376.4,3,0.35,44.514,96.4,6.0,7,3,1.0,45.5,47.645,2
2136,12.6,316.4,5,2.2,130.984,68.2,6.0,8,2,0.0,67.9,54.35999999999999,2
2137,1.75,414.4,1,0.35,61.524,27.0,11.0,2,1,1.0,19.9,47.255,2
2138,7.699999999999999,434.4,2,0.7,119.385,68.2,13.0,8,3,2.0,50.0,46.15,2
2139,18.0,141.9,5,4.0,239.98,69.7,31.990286109891574,5,4,0.0,88.23040478644005,99.8,0
2140,7.35,478.7,4,1.0499999999999998,19.4265,100.0,9.0,8,3,2.0,18.2,33.54,2
2141,11.0,313.4,5,4.0,152.98,34.3,17.18642441467597,4,3,1.0,78.09007424346376,72.5,0
2142,21.032832839312317,445.4,5,1.0,493.1949375,85.33033890702583,9.0,0,1,0.0,26.2,62.5,1
2143,27.0,70.0,4,6.449999999999999,253.204,8.5,10.0,6,0,2.0,77.8,56.28,1
2144,32.4,412.2,3,4.4,493.1949375,50.9,12.0,3,1,0.0,91.6,95.04,1
2145,25.2,215.0,1,2.2,493.1949375,80.2,8.0,4,2,0.0,79.3,90.96,1
2146,18.27196172947252,353.4,4,3.0,49.23,94.94441955706942,5.0,5,2,0.0,55.4,43.7,1
2147,9.0,393.1,4,1.0,165.32,99.1,31.990286109891574,4,1,2.0,87.07256881313495,94.4,0
2148,21.761467042666624,751.4,5,3.0,242.13,76.22104824822863,12.0,4,1,0.0,35.1,61.5,1
2149,13.0,339.7,4,5.0,104.93,96.8,15.231401474887772,4,1,1.0,80.63361127655195,59.5,0
2150,13.485317399735074,323.7,3,3.0,50.17,87.65082055299382,12.0,4,1,0.0,42.1,80.0,1
2151,5.25,171.0,5,0.0,132.9435,9.7,8.0,7,3,0.0,39.0,54.33,2
2152,8.0,293.9,5,0.0,41.08,93.4,29.44057887949498,7,4,1.0,84.22891679250193,63.5,0
2153,21.06100781124189,183.4,4,1.0,29.85,81.35574610837652,12.0,4,0,1.0,69.9,54.33,1
2154,3.5,436.6,3,0.7,23.1075,6.3,5.0,9,0,0.0,74.2,55.77,2
2155,30.6,403.5,3,6.449999999999999,277.452,28.3,7.0,3,5,1.0,97.2,45.0,1
2156,16.2,469.7,1,0.0,130.53599999999997,13.3,9.0,6,2,1.0,58.4,51.96,2
2157,8.049999999999999,262.1,3,1.0499999999999998,26.712,80.6,11.0,7,4,0.0,75.1,21.19,2
2158,20.0,135.4,5,1.0,82.07,94.4,31.95802152475673,7,2,0.0,75.35111188569998,67.7,0
2159,14.0,266.4,4,6.0,308.11,79.6,31.990286109891574,4,2,1.0,94.89499811582368,59.9,0
2160,15.19429588708071,336.1,4,1.0,175.16,81.08589746810014,9.0,2,4,0.0,23.6,36.0,2
2161,3.85,670.2,2,1.0499999999999998,67.923,73.0,11.0,2,2,1.0,66.4,32.435,2
2162,7.35,695.0,4,1.75,171.7965,1.7,5.0,14,1,0.0,34.6,46.605,2
2163,14.34450367091587,211.4,1,3.0,396.34,79.73923360114779,15.0,5,0,1.0,91.4,54.0,1
2164,20.005631790570376,308.0,3,0.0,70.11,99.44857765744166,5.0,3,2,0.0,10.6,77.5,1
2165,4.199999999999999,146.4,2,0.0,30.2895,86.7,12.0,6,1,1.0,44.5,56.94,2
2166,6.3,121.0,4,0.35,38.4075,29.9,5.0,6,0,0.0,31.4,27.82,2
2167,2.8,504.6,3,0.35,69.1605,91.3,9.0,11,1,1.0,35.1,28.275,2
2168,10.0,120.5,4,2.0,325.69,0.7,16.66203725209923,4,1,1.0,87.37364104698831,51.3,0
2169,22.123247183439798,495.6,1,0.0,64.28,95.89421715989636,9.0,10,1,0.0,52.3,79.5,1
2170,9.0,491.1,5,5.0,123.31,93.1,31.990286109891574,7,0,1.0,78.4702804258329,57.6,0
2171,27.0,207.5,5,0.0,333.368,26.0,10.0,7,1,0.0,9.0,55.08,1
2172,17.0,189.0,4,2.0,338.18,55.5,31.990286109891574,5,3,1.0,95.8473676964828,59.2,0
2173,4.9,274.0,1,1.4,105.579,27.8,5.0,6,6,2.0,36.4,24.83,2
2174,18.0,324.1,5,4.0,65.09,12.5,29.45636325743514,12,0,2.0,96.00248428409962,29.5,0
2175,21.6,323.6,2,2.2,493.1949375,86.1,10.0,3,2,1.0,36.8,55.440000000000005,1
2176,4.55,244.6,5,0.35,48.2535,16.7,12.0,6,1,0.0,29.3,18.33,2
2177,13.0,100.0,5,0.0,155.85,54.6,23.943228212725213,5,2,0.0,91.07688922376391,48.4,0
2178,4.199999999999999,344.7,4,0.35,25.2045,54.7,14.0,9,2,2.5,52.0,31.46,2
2179,9.0,557.8,4,1.0,34.13,1.4,25.34710007175667,2,1,2.0,77.53601377918025,92.5,0
2180,14.0,296.4,4,3.0,106.59,87.2,19.71038257948491,6,1,1.0,89.08293586952777,96.2,0
2181,12.0,252.0,5,1.0,67.6,8.6,16.4731383364181,5,1,1.0,93.24092823307696,34.0,0
2182,27.0,628.9,5,6.449999999999999,320.152,35.2,10.0,5,3,1.0,78.5,68.39999999999999,1
2183,28.8,203.0,1,6.449999999999999,233.66,24.2,8.0,6,4,0.0,61.6,54.96,1
2184,22.81960441510464,321.0,5,2.0,134.11,92.73446647159405,10.0,5,3,0.0,29.6,42.0,1
2185,23.4,563.6,2,4.4,428.12,46.7,9.0,9,2,0.0,72.7,51.0,1
2186,21.6,354.8,4,4.4,493.1949375,82.1,7.0,5,1,1.0,81.7,115.08,1
2187,3.15,595.0,4,0.35,94.068,68.2,17.0,8,0,0.0,78.4,46.8,2
2188,14.0,258.0,4,1.0,309.72,1.3,19.4002953049668,7,3,0.0,77.58079604875338,90.3,0
2189,4.9,557.6,2,0.35,62.44650000000001,68.2,7.0,8,4,1.0,71.8,32.89,2
2190,4.9,372.2,1,0.35,25.7625,68.2,9.0,5,3,0.0,36.6,27.885,2
2191,4.55,444.6,2,0.0,113.274,40.1,14.0,4,1,1.0,7.9,51.545,2
2192,3.85,305.05,4,0.35,70.3305,50.8,5.0,6,0,0.0,68.0,28.535,2
2193,11.0,353.4,4,1.0,218.07,43.6,31.530733447466748,8,1,0.0,77.70031930109037,48.9,0
2194,32.4,289.4,5,6.449999999999999,493.1949375,24.8,5.0,5,1,0.0,48.8,112.56,1
2195,12.6,287.9,1,6.449999999999999,304.192,91.3,12.0,4,0,2.5,31.5,106.8,1
2196,25.2,305.05,4,6.449999999999999,301.336,7.9,8.0,5,3,2.0,74.6,40.32,1
2197,23.0,280.3,4,3.0,491.88,68.2,29.446949960261044,4,4,0.0,81.61158948535082,50.9,0
2198,14.0,186.7,5,1.0,54.78,86.0,26.50238252307268,7,0,1.0,97.87307994756648,55.8,0
2199,14.0,305.05,4,4.0,95.88,40.6,31.990286109891574,7,1,0.0,88.07132935423134,71.7,0
2200,7.0,234.5,1,1.0499999999999998,103.6845,27.4,9.0,4,1,0.0,73.5,15.925,2
2201,21.6,412.6,1,4.4,320.17999999999995,40.4,11.0,8,3,2.0,35.0,60.0,1
2202,14.0,403.7,5,1.0,89.24,94.1,23.883792754150708,6,3,2.5,82.97620769163358,26.1,0
2203,10.0,475.6,4,1.0,221.6,61.5,15.168740004583368,6,1,0.0,81.62339495418593,54.33,0
2204,16.0,166.6,4,5.0,321.36,14.9,24.546826010330594,4,2,0.0,85.01563991092912,83.6,0
2205,14.59624801402667,269.9,2,2.0,146.12,90.69859164271148,9.0,6,5,0.0,44.2,66.5,1
2206,5.949999999999999,166.3,5,1.4,20.9745,1.8,10.0,5,3,0.0,59.7,38.415,2
2207,21.6,254.7,1,2.2,493.1949375,18.9,13.0,6,0,0.0,47.7,55.440000000000005,1
2208,27.0,277.3,2,2.2,478.156,61.1,17.0,5,2,0.0,56.6,78.48,1
2209,27.09638824340366,458.3,5,3.0,66.14,83.37030786857022,7.0,9,3,1.0,70.0,58.7,1
2210,30.6,399.6,5,4.4,493.1949375,3.4,8.0,3,2,0.0,88.4,86.04,1
2211,20.06834830066917,305.05,4,2.0,186.78,80.53807115264844,11.0,5,2,0.0,35.5,39.3,1
2212,21.6,125.6,1,4.4,190.848,98.7,5.0,7,0,0.0,93.0,64.55999999999999,1
2213,14.0,210.5,5,3.0,189.2,12.3,31.990286109891574,9,2,0.0,81.32341024071373,62.8,0
2214,12.670029255110029,273.2,3,1.0,186.81,99.28591957278353,4.0,4,3,2.0,94.3,83.8,1
2215,21.6,671.1,5,4.4,242.256,50.2,9.0,3,5,2.0,22.8,119.88,1
2216,5.6,48.0,1,0.35,25.3845,81.6,11.0,5,1,1.0,13.1,34.385,2
2217,10.0,378.8,4,2.0,107.61,60.9,31.990286109891574,5,4,2.0,80.54957085485349,72.5,0
2218,26.23705385130273,197.7,5,1.0,85.6,89.7171973843951,13.0,9,2,0.0,86.0,43.6,0
2219,11.0,185.3,4,2.0,154.94,12.8,20.367386083910496,6,1,1.0,93.9061808053564,72.4,0
2220,28.722479584416966,299.3,5,1.0,108.18,90.49555071182188,11.0,3,3,2.5,83.2,31.5,1
2221,28.448198371108333,227.1,4,0.0,180.75,95.21905656749333,5.0,1,0,0.0,21.0,40.3,1
2222,4.55,194.3,1,0.7,68.373,30.1,6.0,5,2,0.0,92.9,37.7,2
2223,14.0,227.2,4,1.0,215.16,44.7,31.990286109891574,8,5,1.0,77.82262112819242,44.5,0
2224,18.901306775332184,273.2,5,4.0,192.86,89.79202161096586,12.0,7,1,2.5,0.1,35.4,1
2225,12.0,524.0,5,5.0,253.61,11.1,31.990286109891574,5,2,0.0,87.61995578070699,79.2,0
2226,12.0,461.5,5,1.0,73.0,2.0,31.990286109891574,6,2,0.0,87.73342014350528,65.1,0
2227,19.8,410.5,3,6.449999999999999,493.1949375,90.7,7.0,7,2,0.0,84.8,111.71999999999998,1
2228,22.96943571641924,473.0,5,3.0,473.89,83.54713518916677,10.0,8,3,2.0,56.7,20.6,1
2229,15.0,405.0,5,3.0,293.65,98.7,19.96403302039808,5,2,0.0,91.46289285665108,35.4,0
2230,4.55,510.7,5,1.0499999999999998,21.852,91.4,8.0,7,1,1.0,26.8,41.47,2
2231,4.9,201.6,2,0.35,174.969,91.6,11.0,3,3,1.0,36.3,35.36,2
2232,11.0,156.9,5,2.0,217.36,17.2,20.08666674722182,8,6,0.0,87.63448011544935,99.7,0
2233,25.2,345.1,3,6.449999999999999,493.1949375,53.9,9.0,12,2,0.0,87.2,78.96,1
2234,22.0,445.1,4,4.0,76.31,40.0,20.14715204420288,7,4,0.0,92.66129207782684,27.3,0
2235,17.0,320.6,4,1.0,49.73,63.6,15.879775153474712,3,1,0.0,92.9921329876257,55.1,0
2236,5.25,208.2,2,0.7,155.637,81.0,8.0,3,1,1.0,35.9,22.1,2
2237,20.0,412.7,5,0.0,94.74,99.0,26.580161618972376,6,2,1.0,88.39584583292427,36.1,0
2238,17.0,305.05,5,3.0,74.83,7.6,23.30280179656993,3,3,0.0,91.55632726505245,54.33,0
2239,6.0,241.9,4,3.0,46.03,72.4,29.15809813667573,9,6,0.0,99.15675151464175,81.9,0
2240,18.0,246.2,5,2.0,41.25,77.3,29.510530808088102,4,3,0.0,99.44796944715604,65.2,0
2241,2.8,107.9,1,0.7,58.52250000000001,79.6,8.0,9,1,0.0,51.6,46.605,2
2242,17.735968931949515,154.1,3,2.0,237.45,92.10900481330565,14.0,5,2,1.0,48.7,48.9,1
2243,13.33921161107168,146.7,5,4.0,158.4,97.39094553257328,8.0,2,2,0.0,43.1,77.3,1
2244,3.5,135.1,4,1.75,53.307,37.6,10.0,5,3,0.0,60.7,53.23500000000001,2
2245,10.0,435.4,4,0.0,315.81,41.5,31.990286109891574,7,2,0.0,76.03345811503812,54.0,0
2246,24.19191422469381,88.6,1,3.0,346.01,76.70343326440285,9.0,10,2,2.0,73.0,32.2,1
2247,13.0,78.5,4,0.0,70.71,99.4,15.9911031865096,3,2,1.0,85.21502328269447,92.5,0
2248,4.9,753.0875000000001,4,1.75,66.31200000000001,86.9,11.0,2,0,0.0,13.7,40.885,2
2249,18.0,258.3,3,4.4,395.528,24.9,11.0,6,2,0.0,44.0,56.28,1
2250,25.2,165.6,1,2.2,297.024,43.2,9.0,7,3,2.0,51.9,72.12,1
2251,4.9,753.0875000000001,1,1.0499999999999998,79.2945,82.5,12.0,7,2,0.0,73.4,50.115,2
2252,26.194103613266265,197.4,2,0.0,342.63,93.8702233922385,9.0,9,1,0.0,29.3,80.8,1
2253,3.15,305.05,4,1.75,15.7365,12.0,10.0,7,4,1.0,6.6,17.875,2
2254,17.10847688009091,264.0,3,3.0,151.39,81.67958177453448,8.0,8,1,1.0,27.3,92.0,1
2255,14.0,128.7,5,2.0,143.24,73.1,28.984344331224985,2,3,1.0,90.3625874516398,84.7,0
2256,12.93057003747997,66.5,4,4.0,110.89,91.649381668765,8.0,7,3,0.0,79.6,87.6,1
2257,18.0,278.2,4,3.0,214.2,76.2,21.42813665267346,5,1,0.0,90.72995963880732,73.2,0
2258,4.9,192.3,2,1.4,49.176,21.2,15.0,6,5,2.0,6.1,43.16,2
2259,5.949999999999999,278.8,5,0.0,36.441,53.7,13.0,10,2,0.0,31.3,16.64,2
2260,4.9,454.9,2,0.0,98.1855,14.4,3.0,11,3,0.0,36.9,48.62,2
2261,5.949999999999999,358.5,5,0.0,25.6815,10.2,7.0,4,3,1.0,58.4,31.265,2
2262,12.6,550.3,4,2.2,231.0,85.2,6.0,5,2,1.0,96.2,98.4,1
2263,13.0,129.5,4,2.0,75.13,68.2,31.55871971776241,7,5,1.0,96.9118300710105,86.5,0
2264,14.0,267.0,4,4.0,391.91,71.9,31.990286109891574,8,0,0.0,84.79413245498722,71.3,0
2265,13.0,116.0,4,0.0,143.08,75.0,26.76717847424912,6,3,0.0,75.71317725747679,70.9,0
2266,3.15,685.5,2,0.35,23.8005,21.5,6.0,5,1,0.0,65.5,59.08500000000001,2
2267,13.0,116.9,5,3.0,153.31,4.2,31.354830607568857,5,2,1.0,83.34579020875753,91.1,0
2268,16.2,205.6,3,4.4,174.972,33.6,9.0,3,3,2.0,95.7,38.64,1
2269,10.0,294.3,5,1.0,156.41,50.6,31.990286109891574,8,3,1.0,88.40508197532085,39.4,0
2270,12.0,66.3,4,1.0,54.44,36.1,31.990286109891574,4,2,0.0,87.42007143582042,51.6,0
2271,4.55,497.4,2,0.35,21.6135,30.6,11.0,8,2,1.0,37.3,60.71000000000001,2
2272,26.99993552744237,731.9,3,2.0,206.71,84.43646563616275,4.0,3,2,1.0,92.6,87.2,1
2273,5.25,261.4,3,0.7,386.8789585441546,57.4,9.0,6,4,1.0,11.3,23.01,2
2274,24.53393350779527,338.1,4,2.0,294.52,78.56209991875049,8.0,3,1,0.0,59.4,37.8,1
2275,11.0,265.4,5,3.0,30.97,89.9,23.271789683988796,4,0,2.0,75.05260229951936,35.7,0
2276,13.0,425.5,5,1.0,189.27,13.4,15.829903446746702,10,1,0.0,93.0172103618954,85.3,0
2277,23.4,329.1,2,2.2,264.376,50.2,5.0,2,2,0.0,92.5,55.08,1
2278,18.0,688.3,1,6.449999999999999,493.1949375,52.7,10.0,4,4,0.0,12.6,98.88,1
2279,6.0,301.7,5,1.0,98.86,50.7,20.10439817835858,5,1,0.0,87.15403955072522,25.5,0
2280,18.129932708952808,467.8,4,3.0,193.4,89.93620897101925,9.0,3,2,0.0,91.6,94.0,1
2281,18.0,312.5,4,6.449999999999999,303.94,17.1,11.0,11,0,0.0,31.6,42.0,1
2282,24.270148410022188,154.9,1,4.0,138.51,95.0027650661597,4.0,6,0,0.0,51.7,33.7,1
2283,21.6,486.1,4,2.2,493.1949375,20.9,8.0,5,0,2.0,38.9,67.8,1
2284,20.783859447979943,136.9,4,1.0,134.97,87.1421015735439,10.0,5,1,0.0,32.9,88.3,1
2285,9.0,406.6,4,1.0,86.55,75.6,19.510502121869145,11,2,2.0,88.65427768729458,64.7,0
2286,23.4,293.2,5,2.2,195.608,35.1,11.0,8,0,0.0,96.6,64.55999999999999,0
2287,21.941648063266957,289.2,4,1.0,178.57,81.08407067992223,8.0,10,3,1.0,18.0,53.4,1
2288,13.0,470.0,5,2.0,269.8,45.1,18.343472183072063,1,2,1.0,77.70766861541081,45.9,0
2289,11.0,528.8,4,1.0,200.79,60.1,24.251565386932185,7,6,1.0,83.86307919375423,46.7,0
2290,14.0,407.7,4,1.0,403.51,67.1,31.185609219013152,3,2,0.0,96.772318413134,73.1,0
2291,29.891651162394577,586.8,3,0.0,157.49,93.74405902271286,4.0,4,2,1.0,88.5,60.1,1
2292,10.0,256.4,5,2.0,90.25,24.3,31.990286109891574,9,2,1.0,78.2896734335909,94.2,0
2293,13.0,263.2,5,1.0,315.56,68.2,16.604653797075375,7,0,0.0,94.91166979454204,50.8,0
2294,24.22906673118014,117.6,2,3.0,54.17,78.56057332017313,12.0,6,0,0.0,3.4,27.6,1
2295,19.8,263.8,2,2.2,215.572,27.9,7.0,8,0,1.0,17.7,57.24,1
2296,4.55,234.3,2,0.35,61.542,5.4,10.0,4,1,0.0,81.4,32.565000000000005,2
2297,11.0,300.7,4,5.0,66.82,83.9,30.964161733153578,6,2,2.0,95.80266270517076,54.6,0
2298,4.199999999999999,327.3,3,0.35,83.10600000000001,89.6,6.0,3,2,1.0,60.3,52.715,2
2299,12.0,319.3,4,3.0,98.18,70.4,31.990286109891574,7,6,1.0,98.81891321576072,52.4,0
2300,28.8,229.1,1,4.4,493.1949375,78.6,13.0,6,2,1.0,25.2,59.64,1
2301,19.8,316.2,1,4.4,493.1949375,99.9,4.0,4,1,0.0,42.3,79.44,1
2302,29.51082052266661,322.5,4,5.0,445.43,86.69442135390435,8.0,3,0,0.0,78.8,81.9,1
2303,4.199999999999999,305.05,4,0.0,18.576,20.0,10.0,7,3,1.0,38.6,52.195,2
2304,22.50479612140657,142.3,4,3.0,176.72,81.3705347596376,14.0,3,3,2.0,24.0,77.6,1
2305,3.15,305.05,2,1.0499999999999998,63.75149999999999,98.8,9.0,5,0,1.0,20.7,56.68000000000001,2
2306,11.0,197.4,4,4.0,140.73,57.7,23.825051805910853,2,1,1.0,76.76797504230122,36.3,0
2307,16.2,499.4,1,6.449999999999999,277.564,93.8,10.0,9,1,1.0,22.3,41.16,1
2308,12.508308694050529,105.8,4,2.0,160.75,84.16598106433138,9.0,5,3,2.0,6.2,47.2,2
2309,23.074115729296917,520.7,5,2.0,36.1,91.81421372941143,5.0,2,2,0.0,68.6,91.4,1
