id_usuario,edad,antiguedad_meses,sesiones_mes,minutos_promedio_sesion,productos_vistos,productos_favoritos,compras_ultimos_6m,gasto_promedio,descuento_utilizado,interacciones_recomendaciones,dias_desde_ultima_compra,satisfaccion,canal_preferido,categoria_favorita,dispositivo_principal,realizara_compra_30d
2096,48,27,10,18.8,42,4.0,1,85.3,24.9,7,23,6.8,Web,Deporte,Android,1
2097,52,4,18,17.5,31,6.0,4,287.59,54.1,8,95,7.3,Web,Tecnología,iOS,1
2098,40,70,13,16.1,35,8.0,2,22.71,21.1,10,40,5.6,App,Deporte,iOS,0
2099,46,18,9,21.0,31,3.0,2,85.25,34.1,9,22,9.0,App,Bienestar,Android,1
2100,49,38,2,18.1,37,6.0,1,55.61,16.9,8,49,7.2,App,Tecnología,iOS,0
2101,47,17,14,7.1,32,5.0,1,59.33,26.2,7,33,6.1,App,Moda,iOS,0
2102,42,26,12,32.2,40,5.0,2,70.8,8.0,8,97,6.9,App,Moda,Android,0
2103,42,20,16,20.0,39,3.0,2,73.03999999999999,33.6,4,40,7.6,App,Bienestar,iOS,0
2104,41,22,11,16.1,39,4.0,5,104.43,10.4,5,62,9.3,App,Hogar,Android,0
2105,23,45,16,13.0,34,2.0,0,65.66,65.1,12,49,8.3,App,Bienestar,Web,0
2106,43,58,12,28.2,29,2.0,5,22.84,7.5,9,17,9.0,App,Tecnología,iOS,0
2107,20,55,12,11.6,33,2.0,3,151.61,33.3,6,94,7.2,App,Hogar,Android,0
2108,26,96,16,23.1,48,1.0,5,139.57,37.4,11,12,7.0,App,Deporte,iOS,0
2109,49,13,6,17.3,41,3.0,4,53.72,0.2,6,31,9.9,App,Moda,Android,0
2110,44,28,18,17.8,16,10.0,2,77.08,58.4,12,42,7.1,App,Tecnología,Web,1
2111,51,13,17,13.2,34,2.0,1,146.52,31.3,10,6,6.5,App,Hogar,Android,0
2112,32,44,10,17.0,32,5.0,4,132.39,35.6,14,21,6.4,Tablet,Bienestar,Android,1
2113,22,10,13,22.1,35,6.0,5,158.23,24.4,3,38,7.7,App,Moda,Web,0
2114,32,45,4,23.9,32,6.0,7,92.15,40.2,9,40,5.8,Web,Deporte,Web,1
2115,36,25,7,15.7,23,7.0,5,114.52,26.3,4,104,7.6,App,Tecnología,Android,1
2116,36,21,13,21.3,39,6.0,4,162.77,14.7,5,68,7.5,App,Bienestar,Android,0
2117,47,22,5,29.1,42,7.0,3,62.1,30.6,5,24,8.1,App,Moda,Web,0
2118,31,9,11,8.7,36,3.0,4,95.57,23.3,17,6,4.9,App,Bienestar,Android,1
2119,39,10,18,21.9,31,1.0,2,23.03,9.9,5,10,4.5,App,Hogar,iOS,0
2120,24,25,18,14.4,55,5.0,2,31.46,7.7,9,33,6.7,App,Tecnología,iOS,0
2121,40,25,15,13.6,31,5.0,3,98.74,15.0,9,52,7.1,Web,Moda,iOS,0
2122,35,14,13,24.1,25,3.0,2,107.39,12.5,9,20,7.3,Web,Moda,iOS,0
2123,27,18,13,17.6,34,6.0,1,60.61,9.8,7,102,5.4,App,Bienestar,iOS,0
2124,32,30,10,12.3,33,7.0,8,53.73,25.4,7,34,7.9,App,Tecnología,Android,0
2125,33,12,10,32.6,30,4.0,2,61.68,29.9,9,29,6.9,App,Deporte,Web,0
2126,32,5,14,29.4,38,4.0,4,83.35,41.9,5,110,8.4,App,Tecnología,Android,0
2127,54,52,14,6.5,44,4.0,4,21.01,41.5,14,98,5.4,Web,Hogar,Android,0
2128,34,26,10,10.2,35,6.0,3,96.89,24.1,10,64,7.1,App,Bienestar,iOS,1
2129,32,15,10,26.7,46,1.0,4,76.35,65.6,9,26,9.6,Web,Moda,Android,0
2130,18,13,9,19.7,33,0.0,5,85.93,14.1,10,104,6.9,App,Tecnología,Android,0
2131,25,12,6,34.0,41,4.0,1,70.07,32.4,5,69,6.5,Web,Deporte,iOS,0
2132,32,44,64,26.9,48,4.0,1,215.8453798151496,14.0,11,33,8.6,App,Deporte,iOS,0
2133,27,8,11,24.4,29,5.0,2,41.0,21.1,6,87,9.0,App,Hogar,iOS,0
2134,50,28,12,13.8,31,4.0,2,173.37,37.8,8,25,6.4,Web,Tecnología,Android,1
2135,33,28,9,25.9,34,5.0,2,52.67,44.3,10,12,6.5,App,Deporte,Android,0
2136,49,35,13,11.8,43,3.0,6,116.95,36.4,15,27,8.5,Web,Deporte,Android,0
2137,36,17,11,32.4,29,4.0,6,41.35,20.2,12,11,7.7,App,Tecnología,iOS,0
2138,35,50,22,25.4,30,1.0,2,74.38,15.9,11,34,7.8,Web,Tecnología,Android,0
2139,34,36,12,15.4,47,6.0,4,58.86,30.0,13,33,7.6,App,Hogar,iOS,0
2140,35,16,14,28.4,33,4.0,5,64.03,39.3,7,22,7.2,App,Deporte,Web,1
2141,54,13,14,39.9,30,8.0,4,62.21,21.1,12,69,8.7,Web,Tecnología,Web,0
2142,18,20,11,20.3,29,5.0,5,165.94,32.1,7,41,9.2,App,Moda,Android,0
2143,18,16,10,26.4,26,6.0,3,216.5,14.3,13,24,5.9,Web,Moda,iOS,0
2144,29,11,12,18.5,27,4.0,6,85.47,43.8,15,29,8.5,Web,Tecnología,iOS,0
2145,35,23,16,22.7,35,5.0,3,59.77,20.2,7,55,7.2,Web,Moda,iOS,0
2146,43,18,13,9.9,41,7.0,2,36.1,33.5,7,67,5.5,Web,Deporte,iOS,0
2147,40,57,16,22.0,50,3.0,4,34.76,46.6,9,38,6.0,Tablet,Hogar,iOS,0
2148,31,16,10,22.3,30,3.0,2,166.44,31.2,8,19,6.7,App,Moda,Android,1
2149,46,13,20,36.4,28,5.0,3,33.44,37.0,7,30,8.8,Web,Deporte,Android,1
2150,46,22,13,7.6,24,6.0,3,58.87,40.4,5,51,5.9,App,Hogar,iOS,1
2151,37,26,14,19.8,41,4.0,4,81.69,44.4,9,77,4.8,App,Tecnología,Android,0
2152,46,27,15,32.3,46,2.0,5,17.93,38.8,10,27,6.9,Tablet,Moda,iOS,0
2153,38,27,13,20.1,25,5.0,4,37.7,24.9,4,17,6.6,App,Tecnología,iOS,0
2154,29,22,14,20.6,39,6.0,5,35.92,46.8,10,58,8.8,Web,Hogar,iOS,1
2155,43,21,13,15.3,38,1.0,5,52.01,28.6,13,75,7.7,Web,Moda,Android,0
2156,36,32,8,14.5,46,6.0,4,86.47,21.4,7,37,8.3,Tablet,Tecnología,iOS,1
2157,35,10,19,7.4,39,4.0,2,132.0,27.6,2,20,6.7,App,Bienestar,Android,0
2158,51,13,14,17.0,21,6.0,4,52.07,48.6,5,27,5.6,Web,Hogar,Android,0
2159,18,6,14,14.1,27,4.0,2,58.18,40.1,6,38,9.1,App,Hogar,iOS,0
2160,19,11,11,22.9,29,5.0,3,70.23,43.0,11,23,6.5,Web,Moda,Android,0
2161,22,41,7,15.7,40,7.0,4,48.16,36.8,6,14,8.2,App,Hogar,Web,0
2162,31,31,10,18.2,36,7.0,3,94.38,39.3,6,23,6.8,Web,Tecnología,Android,1
2163,32,62,18,18.4,30,6.0,3,95.99,30.7,5,27,8.2,Tablet,Tecnología,iOS,1
2164,18,53,7,21.6,31,9.0,7,16.79,31.9,10,27,7.7,Web,Hogar,Web,0
2165,24,31,11,17.8,36,1.0,1,106.61,19.2,7,5,7.5,Web,Bienestar,Android,0
2166,26,24,16,13.5,39,3.0,0,80.44,61.3,8,163,7.9,App,Tecnología,Android,0
2167,62,22,13,22.7,35,9.0,5,86.47,16.3,8,23,7.0,App,Bienestar,Android,0
2168,55,3,11,30.5,32,8.0,1,143.49,21.0,6,16,4.9,App,Deporte,iOS,0
2169,30,20,7,23.0,35,4.0,2,28.08,43.8,9,29,7.7,App,Moda,Android,0
2170,31,14,10,17.1,38,5.0,0,37.6,35.8,11,71,8.9,Web,Moda,Web,0
2171,22,11,14,21.0,34,6.0,4,72.16,19.9,9,69,7.2,App,Tecnología,iOS,0
2172,18,28,12,5.6,36,5.0,5,20.92,26.3,11,62,7.3,Web,Bienestar,iOS,0
2173,34,19,7,20.9,35,9.0,2,66.76,35.4,6,90,7.7,App,Moda,iOS,0
2174,24,23,13,18.8,41,5.0,1,119.44,53.1,12,19,8.7,Web,Moda,iOS,1
2175,34,10,14,14.5,44,6.0,6,93.28,37.7,5,14,6.9,App,Hogar,Android,0
2176,18,37,10,16.0,45,9.0,2,78.33,49.2,10,51,5.2,App,Deporte,iOS,0
2177,27,16,9,18.7,42,5.0,2,65.99,29.6,16,26,7.5,Tablet,Deporte,iOS,0
2178,37,27,8,29.9,26,2.0,2,59.27,13.0,6,60,7.8,Web,Tecnología,iOS,0
2179,39,17,9,30.7,35,5.0,2,57.42,18.4,12,67,7.5,Web,Tecnología,iOS,0
2180,40,3,12,14.6,49,7.0,4,85.05,19.5,8,42,6.6,App,Moda,iOS,0
2181,20,29,21,17.9,32,7.0,3,31.96,26.1,3,32,7.8,Web,Deporte,iOS,1
2182,44,20,10,18.1,24,4.0,3,167.7,16.9,7,82,7.0,App,Tecnología,iOS,1
2183,26,6,16,28.5,41,3.0,2,49.99,11.5,7,39,6.7,App,Bienestar,iOS,0
2184,42,9,11,23.2,39,5.0,2,101.92,24.9,8,24,6.9,App,Tecnología,Web,0
2185,35,37,11,22.7,24,7.0,2,78.39,41.9,6,32,7.5,App,Bienestar,iOS,1
2186,20,6,7,26.3,28,5.0,3,39.76,1.7,13,37,7.7,App,Moda,Android,0
2187,32,15,10,17.2,41,8.0,3,152.7,76.7,6,7,6.6,Web,Moda,iOS,1
2188,39,65,14,32.9,31,14.0,1,135.95,25.9,10,95,7.6,App,Deporte,Web,1
2189,42,29,11,22.0,29,4.0,3,31.61,17.4,8,20,7.8,Web,Deporte,Android,0
2190,33,34,15,15.2,38,3.0,4,72.03,23.9,10,10,8.1,App,Tecnología,Web,0
2191,52,18,18,20.2,27,6.0,6,84.06,24.1,4,39,8.0,App,Bienestar,iOS,0
2192,46,5,10,31.9,46,3.0,1,24.0,32.3,9,43,9.1,Web,Hogar,Android,0
2193,32,24,14,18.6,41,6.0,2,23.36,41.9,4,21,8.3,App,Deporte,Web,0
2194,43,9,21,29.6,34,3.0,4,47.42,36.8,7,27,10.0,Web,Tecnología,iOS,1
2195,56,9,12,17.0,38,2.0,2,36.42,16.7,8,39,8.7,App,Tecnología,Web,0
2196,57,23,9,15.9,35,7.0,4,42.25,55.8,7,38,8.7,App,Bienestar,iOS,0
2197,21,10,13,27.3,35,1.0,4,36.43,21.1,9,59,5.6,App,Hogar,iOS,0
2198,25,21,10,15.0,31,7.0,2,70.12,4.0,5,39,8.4,App,Hogar,Android,0
2199,51,13,16,28.6,38,4.0,3,45.91,64.9,2,9,8.5,App,Tecnología,Android,0
2200,23,20,10,24.8,34,3.0,5,138.4,15.5,6,32,7.2,Web,Bienestar,Android,0
2201,20,15,9,15.0,50,1.0,2,82.82,30.0,11,49,4.4,Web,Moda,iOS,0
2202,30,21,17,21.4,33,1.0,6,116.09,62.2,7,23,4.0,Web,Deporte,Android,0
2203,40,50,7,17.6,39,2.0,3,29.63,15.9,6,31,6.9,App,Bienestar,Web,0
2204,34,35,16,24.8,33,5.0,3,53.09,50.3,6,55,6.5,Web,Deporte,Android,1
2205,28,19,14,37.1,40,1.0,2,80.83,31.1,5,38,5.2,Web,Bienestar,iOS,0
2206,28,45,17,19.0,34,8.0,4,96.22,28.0,9,49,7.8,App,Tecnología,Web,0
2207,27,28,13,26.3,49,8.0,1,52.52,14.9,7,42,5.7,App,Hogar,Android,0
2208,25,44,4,22.2,51,5.0,4,56.93,26.7,7,30,5.0,App,Deporte,Android,0
2209,60,7,8,22.2,37,4.0,2,60.47,21.2,15,113,10.0,Web,Tecnología,Android,0
2210,38,10,7,20.7,32,4.0,3,63.67,24.2,9,17,8.0,App,Deporte,Web,0
2211,45,24,13,15.1,38,1.0,0,246.61,23.2,7,11,6.7,App,Moda,Web,0
2212,30,19,6,24.7,37,5.0,5,89.1,29.9,4,35,5.3,Tablet,Tecnología,iOS,1
2213,33,21,16,19.7,35,5.0,2,76.66,16.6,5,30,6.1,Web,Hogar,iOS,0
2214,27,30,6,14.8,37,5.0,2,37.53,19.3,4,35,6.4,App,Bienestar,iOS,0
2215,18,24,11,30.1,26,3.0,6,38.02,35.0,8,63,6.5,App,Deporte,iOS,0
2216,20,37,11,22.8,40,4.0,4,66.7,34.2,7,19,6.8,App,Moda,iOS,1
2217,18,36,13,20.2,32,4.0,4,139.66,52.4,9,5,5.6,App,Moda,Android,0
2218,18,10,12,32.7,44,1.0,2,67.22,4.3,15,145,6.1,App,Tecnología,iOS,0
2219,22,3,18,7.3,26,4.0,2,68.82,37.2,8,30,4.9,App,Moda,Web,0
2220,50,10,13,32.2,38,5.0,1,49.81,31.5,4,48,4.5,App,Bienestar,iOS,0
2221,35,9,13,15.0,33,5.0,5,28.78,33.8,10,31,5.2,App,Bienestar,Android,0
2222,49,22,13,23.7,35,2.0,0,95.37,4.6,9,27,6.4,App,Tecnología,Android,1
2223,40,22,10,17.3,44,7.0,4,65.21,56.0,10,32,6.9,Web,Tecnología,Web,0
2224,44,18,10,14.6,33,6.0,3,95.85,25.1,7,50,8.0,Web,Tecnología,Android,0
2225,25,28,14,32.5,32,11.0,4,81.66,30.3,6,61,7.9,Tablet,Hogar,Android,0
2226,41,82,12,36.8,45,6.0,6,44.13,8.7,8,81,8.2,App,Hogar,Android,0
2227,43,18,5,20.2,32,4.0,0,84.9,16.8,11,53,6.9,App,Deporte,Android,0
2228,29,25,13,24.7,34,3.0,4,36.87,16.0,4,31,8.2,App,Tecnología,Android,0
2229,41,21,13,22.5,35,8.0,5,84.53,43.3,5,110,4.3,Web,Moda,Android,0
2230,41,14,16,35.8,31,5.0,3,72.45,48.6,4,49,8.1,Web,Bienestar,iOS,0
2231,29,31,12,5.1,37,7.0,1,175.01,20.0,6,54,7.2,Tablet,Tecnología,Android,0
2232,23,17,10,25.0,38,3.0,2,73.03999999999999,22.0,4,82,8.6,App,Tecnología,Android,0
2233,22,12,8,16.2,41,6.0,2,36.15,25.1,8,35,3.5,App,Tecnología,iOS,0
2234,36,12,13,3.2,31,8.0,3,59.75,25.1,8,77,8.6,App,Bienestar,Android,0
2235,39,38,12,19.1,32,7.0,3,104.85,14.4,9,10,5.0,Web,Deporte,Android,1
2236,26,30,14,36.8,25,3.0,2,16.1,9.7,12,32,8.9,Web,Hogar,iOS,1
2237,35,15,14,16.8,32,9.0,5,121.39,47.1,8,87,6.1,Web,Hogar,iOS,0
2238,41,28,6,28.3,33,6.0,3,66.87,18.4,7,68,7.9,Web,Moda,iOS,0
2239,42,21,11,31.6,35,4.0,4,40.02,43.8,7,44,7.2,Tablet,Moda,Android,0
2240,52,25,12,21.9,44,4.0,2,61.26,10.8,6,15,8.7,App,Hogar,Web,0
2241,49,14,9,23.0,31,6.0,5,49.89,17.6,8,8,7.5,App,Hogar,Android,0
2242,24,10,8,8.3,36,6.0,2,38.23,32.5,9,34,9.5,Web,Bienestar,Android,0
2243,54,17,8,16.3,36,6.0,4,25.82,24.3,12,31,6.3,App,Moda,Android,0
2244,29,11,11,29.3,31,4.0,3,112.08,18.6,9,60,5.9,Web,Tecnología,iOS,0
2245,46,10,18,22.5,36,2.0,1,55.13,48.2,9,39,6.4,Web,Deporte,iOS,0
2246,36,7,12,24.9,31,2.0,1,60.47,10.9,7,66,8.2,Web,Tecnología,Web,0
2247,30,3,16,23.1,33,6.0,3,73.03999999999999,24.4,5,43,8.2,App,Deporte,iOS,0
2248,18,15,16,39.5,35,5.0,3,77.34,31.4,2,18,5.5,App,Bienestar,Android,0
2249,33,42,9,18.6,40,4.0,7,31.81,33.9,11,47,6.1,App,Tecnología,iOS,0
2250,18,36,14,34.8,48,5.0,6,108.58,43.6,6,36,7.7,App,Hogar,Android,0
2251,46,55,16,23.1,38,5.0,6,169.63,20.1,4,34,9.0,App,Deporte,Web,0
2252,52,10,14,35.6,38,7.0,5,98.91,24.5,11,38,6.3,Web,Tecnología,Android,0
2253,26,32,14,12.2,39,5.0,7,46.61,22.8,6,44,5.3,Tablet,Tecnología,Android,0
2254,38,19,12,23.5,35,8.0,2,33.36,45.0,13,35,8.7,App,Tecnología,Web,0
2255,27,12,13,18.9,27,10.0,8,45.68,15.8,5,11,4.9,Web,Hogar,iOS,1
2256,28,39,7,23.1,27,2.0,1,79.37,43.0,8,13,8.1,App,Hogar,Android,1
2257,44,19,13,31.8,30,4.0,4,164.34,11.8,10,26,4.3,App,Bienestar,iOS,0
2258,35,5,10,25.0,44,5.0,3,49.39,11.1,10,74,7.1,App,Bienestar,Android,0
2259,54,35,13,31.8,39,4.0,6,52.49,15.0,6,40,6.8,App,Deporte,Android,1
2260,30,27,15,16.6,45,9.0,1,131.54,36.5,8,34,6.2,Web,Tecnología,Android,0
2261,46,23,24,15.4,33,8.0,6,59.07,19.3,7,108,9.3,App,Tecnología,Web,0
2262,36,8,9,22.1,44,6.0,4,192.52,12.0,10,43,7.2,App,Moda,iOS,0
2263,44,25,15,21.7,41,2.0,0,69.13,17.0,10,35,7.1,App,Moda,Android,0
2264,30,50,11,20.5,37,2.0,3,142.56,18.9,5,28,6.9,App,Tecnología,iOS,0
2265,34,26,16,14.3,26,5.0,4,92.57,31.3,10,25,6.2,Web,Bienestar,Web,0
2266,34,6,9,31.6,31,7.0,2,110.65,28.5,8,9,9.9,Web,Moda,iOS,1
2267,26,28,11,19.1,39,5.0,6,68.04,40.5,9,35,6.8,App,Tecnología,Android,0
2268,42,26,13,33.4,35,6.0,7,70.53,38.5,6,14,9.9,Web,Bienestar,Web,1
2269,42,34,15,22.1,39,5.0,2,94.43,18.8,6,20,6.1,App,Moda,Web,0
2270,42,26,8,27.2,32,8.0,0,116.33,2.1,9,14,7.3,App,Bienestar,iOS,0
2271,52,10,19,26.5,44,5.0,6,100.17,21.7,5,103,6.6,Tablet,Bienestar,iOS,0
2272,51,22,10,15.4,23,6.0,4,28.37,34.8,12,42,6.2,Tablet,Tecnología,Android,1
2273,31,17,10,24.9,40,3.0,4,86.42,23.6,12,77,7.0,App,Deporte,Android,0
2274,39,24,12,37.4,31,7.0,2,52.27,15.2,12,58,9.6,App,Tecnología,iOS,0
2275,28,40,9,24.0,40,3.0,5,55.55,27.2,9,30,9.1,Web,Hogar,Web,0
2276,35,13,14,29.2,48,2.0,3,96.46,39.1,6,22,7.3,Web,Hogar,iOS,0
2277,28,60,7,27.5,40,7.0,3,190.82,40.1,5,30,5.4,Web,Deporte,Web,1
2278,53,27,8,24.5,35,4.0,5,66.01,40.4,8,18,7.8,Web,Moda,iOS,0
2279,39,36,9,23.5,33,4.0,1,221.98,27.1,8,5,6.6,App,Tecnología,iOS,0
2280,33,33,13,26.4,41,7.0,1,41.02,18.8,9,10,5.9,App,Hogar,iOS,0
2281,48,27,9,28.1,48,4.0,3,147.67,37.7,9,52,8.2,Tablet,Bienestar,Android,0
2282,18,30,7,11.2,33,7.0,2,95.05,28.6,12,11,5.5,App,Hogar,iOS,0
2283,18,1,6,24.0,38,3.0,3,84.12,49.2,8,20,7.4,Tablet,Tecnología,Android,0
2284,44,33,15,20.5,30,12.0,2,160.49,47.7,10,29,7.9,App,Deporte,iOS,0
2285,36,11,52,18.9,30,6.0,5,444.1519222504689,23.0,6,15,8.2,App,Tecnología,iOS,1
2286,38,20,9,32.4,28,3.0,1,151.43,38.5,4,48,5.5,Web,Hogar,iOS,1
2287,20,27,17,16.1,39,5.0,2,66.88,7.9,8,65,9.6,App,Deporte,Web,0
2288,35,41,19,10.8,41,9.0,2,52.68,12.3,7,12,7.7,App,Tecnología,Android,1
2289,57,11,13,28.4,29,5.0,2,36.16,39.3,4,11,7.3,App,Tecnología,Web,0
2290,44,15,8,10.6,27,0.0,3,179.37,44.7,8,23,5.4,App,Tecnología,iOS,0
2291,37,17,9,6.6,28,4.0,1,140.5,12.3,6,54,6.1,Tablet,Bienestar,iOS,0
2292,30,24,13,29.3,40,1.0,3,57.66,12.5,14,53,6.8,Web,Tecnología,iOS,1
2293,31,18,9,23.3,37,5.0,5,101.24,5.6,9,10,7.2,Web,Bienestar,Android,0
2294,18,30,13,25.8,36,4.0,2,80.41,61.0,7,44,7.7,App,Bienestar,Android,0
2295,38,5,8,18.5,38,5.0,2,61.77,34.7,10,30,6.8,Tablet,Deporte,Android,1
2296,44,19,6,10.9,28,6.0,5,127.5,12.5,11,70,9.3,Web,Bienestar,Android,1
2297,18,53,11,12.5,23,5.0,2,53.17,33.5,5,17,6.7,Web,Deporte,Android,1
2298,28,18,15,19.8,35,6.0,5,22.47,16.1,7,14,7.5,App,Tecnología,Android,1
2299,22,27,18,11.8,25,6.0,7,86.52,6.9,12,55,8.8,App,Tecnología,iOS,0
2300,24,37,10,24.5,28,3.0,3,77.81,21.9,7,10,6.5,App,Bienestar,iOS,0
2301,36,27,13,18.3,44,3.0,1,54.12,78.7,9,37,5.3,Web,Moda,iOS,1
2302,18,63,12,23.5,28,5.0,2,45.91,38.3,7,31,6.7,App,Bienestar,Android,0
2303,42,22,13,23.2,43,3.0,3,31.81,36.1,11,24,8.5,Web,Hogar,iOS,0
2304,43,31,9,25.1,35,6.0,5,61.44,11.7,9,27,7.4,Web,Tecnología,Web,0
2305,32,25,10,26.0,35,3.0,5,46.34,20.0,10,37,8.2,App,Tecnología,iOS,0
2306,18,47,9,19.2,35,6.0,5,127.47,54.2,10,6,5.4,Web,Moda,iOS,0
2307,24,16,20,23.5,35,6.0,4,99.64,31.5,8,17,5.0,App,Tecnología,iOS,0
2308,49,66,12,23.9,37,8.0,4,57.45,13.1,8,8,8.1,App,Deporte,Web,0
2309,18,13,9,3.0,25,4.0,2,99.98,51.4,7,3,7.7,Tablet,Bienestar,Android,0
2310,31,56,14,27.2,35,6.0,2,70.7,38.6,7,9,6.0,App,Moda,Android,1
2311,22,10,7,23.2,32,4.0,2,64.67,9.2,9,31,5.7,Web,Hogar,iOS,0
2312,44,32,7,26.5,38,0.0,3,72.77,15.0,13,49,7.0,Web,Hogar,Android,0
2313,28,21,13,11.7,35,2.0,6,198.68,49.4,8,64,7.2,App,Deporte,Android,1
2314,39,37,14,19.5,39,2.0,4,106.88,22.9,4,61,5.6,App,Hogar,Web,0
2315,41,28,8,13.3,32,6.0,5,63.65,50.2,6,38,7.2,Web,Tecnología,Android,0
2316,55,35,13,28.0,25,4.0,7,122.62,55.8,7,5,7.3,Tablet,Tecnología,iOS,0
2317,33,10,13,10.8,43,7.0,4,120.22,27.6,9,10,6.4,App,Hogar,Android,0
2318,39,6,16,14.6,35,9.0,3,86.52,24.6,15,48,5.4,App,Tecnología,Android,0
2319,19,9,13,26.3,39,5.0,6,62.6,4.4,9,15,7.1,App,Tecnología,Android,0
2320,48,8,14,17.0,30,3.0,2,60.37,19.4,6,63,6.4,Tablet,Bienestar,Android,0
2321,27,10,14,14.6,33,7.0,5,41.52,12.1,10,19,9.2,App,Moda,Android,0
2322,29,14,13,29.3,29,7.0,4,82.83,22.2,8,45,7.7,App,Bienestar,iOS,0
2323,35,14,14,29.6,39,7.0,3,53.63,36.8,9,44,5.4,App,Moda,iOS,0
2324,18,21,6,27.8,30,9.0,2,58.99,17.2,4,73,8.5,Tablet,Moda,Android,1
2325,38,12,5,28.8,26,5.0,4,105.71,10.0,7,32,7.0,Tablet,Hogar,iOS,0
2326,46,12,16,20.1,31,3.0,5,189.7,28.9,8,32,8.3,Tablet,Deporte,iOS,0
2327,38,18,12,20.4,42,6.0,4,92.14,25.3,10,35,5.5,App,Tecnología,Android,0
2328,18,40,7,16.8,32,7.0,3,70.79,21.7,12,61,8.1,App,Moda,Android,0
2329,34,16,13,23.3,38,3.0,3,74.23,49.3,3,16,10.0,App,Deporte,iOS,0
2330,43,20,12,17.8,41,4.0,4,140.24,16.5,5,27,8.1,Web,Deporte,iOS,1
2331,18,23,10,18.5,43,3.0,7,92.83,34.2,6,33,6.4,App,Moda,Android,0
2332,23,11,12,26.8,40,9.0,2,83.43,28.7,7,10,8.9,Web,Moda,Android,1
2333,45,17,8,31.5,34,9.0,1,86.75,32.7,5,25,6.3,Web,Hogar,iOS,0
2334,38,13,11,25.2,38,4.0,3,34.18,58.7,11,44,7.9,Web,Hogar,iOS,1
2335,40,37,19,36.4,39,4.0,2,92.97,36.0,5,12,10.0,App,Hogar,iOS,1
2336,55,36,11,16.4,36,3.0,0,46.35,21.1,9,53,6.5,Web,Bienestar,Android,0
2337,40,12,14,7.3,28,5.0,6,93.17,24.0,6,35,8.0,App,Bienestar,iOS,0
2338,42,20,9,27.7,27,2.0,4,50.06,26.0,9,68,10.0,Tablet,Moda,Android,0
2339,65,31,11,15.8,41,6.0,6,103.82,13.3,7,67,8.6,App,Moda,iOS,0
2340,33,26,6,19.8,33,3.0,0,68.94,39.9,8,85,8.3,App,Moda,Android,0
2341,26,28,14,7.8,32,4.0,2,39.95,35.8,4,35,4.5,Tablet,Moda,Android,0
2342,40,11,14,14.8,38,4.0,7,63.92,21.3,9,49,5.9,Web,Hogar,iOS,0
2343,40,55,22,10.0,32,5.0,2,252.33,16.8,6,38,8.5,App,Tecnología,iOS,1
2344,29,14,10,18.5,31,12.0,1,21.48,28.5,9,27,6.8,App,Bienestar,Android,0
2345,24,13,16,18.8,51,5.0,1,82.19,17.7,2,31,6.6,App,Bienestar,Android,0
2346,60,8,10,22.7,40,1.0,3,43.02,34.9,9,22,8.9,App,Hogar,iOS,0
2347,39,19,8,31.9,35,4.0,5,159.94,12.1,9,14,8.2,Web,Tecnología,iOS,0
2348,27,42,7,27.4,40,7.0,3,117.5,39.8,9,33,6.1,App,Bienestar,Android,1
2349,45,26,12,9.0,29,4.0,6,83.07,18.0,7,39,8.3,Web,Deporte,iOS,0
2350,34,20,12,26.9,34,2.0,1,124.22,51.3,12,23,5.9,App,Moda,Web,1
2351,32,34,11,22.9,35,9.0,2,85.8,19.8,7,24,5.0,Web,Tecnología,iOS,1
2352,41,42,15,21.2,27,15.0,2,75.25,28.3,13,86,7.7,Web,Deporte,iOS,0
2353,21,36,16,21.8,38,11.0,2,53.95,10.2,7,27,5.5,App,Hogar,iOS,0
2354,39,4,11,23.6,35,7.0,2,61.5,21.6,11,11,5.5,App,Tecnología,iOS,0
2355,56,34,15,16.5,45,2.0,3,58.11,27.9,8,33,5.8,App,Hogar,Android,0
2356,40,28,16,20.5,33,7.0,5,75.43,32.9,8,31,7.5,Tablet,Bienestar,Android,1
2357,31,12,17,31.5,45,7.0,4,26.49,51.1,7,31,8.3,App,Tecnología,iOS,0
2358,29,29,12,16.4,33,3.0,1,132.13,7.6,7,34,6.8,Web,Moda,Android,0
2359,30,42,7,13.8,33,4.0,3,218.82,47.9,8,25,5.6,Web,Deporte,Android,1
2360,32,14,14,21.5,37,7.0,2,59.13,31.9,4,19,5.7,App,Hogar,Web,0
2361,31,37,11,13.0,37,6.0,1,143.12,8.0,12,6,5.1,Tablet,Bienestar,iOS,0
2362,45,26,10,8.2,31,7.0,3,69.67,54.4,16,13,8.2,App,Moda,Android,0
2363,18,1,16,19.2,39,4.0,2,53.85,30.6,11,45,6.0,App,Deporte,Android,0
2364,44,21,8,33.6,41,9.0,5,60.79,23.1,9,85,7.6,App,Hogar,iOS,1
2365,31,26,8,21.7,28,1.0,4,78.62,51.1,8,19,4.7,App,Bienestar,iOS,0
2366,39,17,5,23.4,34,4.0,4,50.44,4.5,9,25,9.0,Tablet,Bienestar,Android,0
2367,23,27,11,5.0,29,11.0,3,104.68,42.3,7,32,7.2,App,Moda,iOS,1
2368,50,19,11,25.5,46,4.0,3,56.37,8.1,10,102,5.0,App,Hogar,Web,0
2369,49,74,9,22.7,25,7.0,2,41.56,27.6,6,32,6.4,App,Bienestar,Android,0
