id_usuario,id_producto,categoria,subcategoria,precio,nivel_novedad,popularidad,tipo_interaccion,valoracion,tiempo_interaccion_seg,compra,peso
1579,P472,Bienestar,Personal,50.2,23.2,78.6,carrito,0.0,10.3,0,4
2289,P316,Deporte,Yoga,165.16,85.6,54.6,vista,0.0,223.5,0,1
2114,P356,Hogar,Organización,58.21,72.2,70.6,vista,0.0,580.8,0,1
2480,P236,Tecnología,Audio,23.21,61.75,65.9,vista,0.0,148.2,0,1
2667,P127,Deporte,Yoga,102.02,26.6,69.8,vista,0.0,65.0,0,1
1716,P259,Moda,Casual,138.65,79.7,23.8,favorito,0.0,52.4,0,3
2038,P002,Deporte,Yoga,18.81,92.9,29.2,click,0.0,51.6,0,2
1853,P393,Bienestar,Relajación,35.93,32.4,41.6,vista,0.0,54.1,0,1
1432,P419,Hogar,Cocina,112.41,61.75,40.3,carrito,5.0,549.3,0,4
3000,P474,Deporte,Fitness,258.97,59.7,58.1,carrito,0.0,9.5,0,4
1638,P070,Deporte,Yoga,24.29,42.5,63.8,vista,0.0,77.2,0,1
2265,P084,Bienestar,Personal,144.04,37.6,34.8,click,0.0,214.8,0,2
1544,P476,Tecnología,Smartphone,65.11,83.0,47.3,vista,0.0,76.2,0,1
1421,P459,Moda,Accesorios,77.67,89.4,82.9,carrito,2.0,44.2,0,4
1808,P140,Hogar,Cocina,51.1,47.8,55.6,click,0.0,136.4,0,2
2079,P003,Hogar,Organización,30.92,44.0,49.7,vista,0.0,15.4,0,1
1799,P088,Moda,Calzado,52.43,69.1,66.0,vista,0.0,573.5,0,1
1842,P321,Deporte,Running,244.14,82.2,69.2,vista,0.0,53.4,0,1
1281,P063,Bienestar,Personal,40.53,57.7,68.4,favorito,0.0,85.1,0,3
2116,P424,Tecnología,Accesorios,18.27,82.7,62.4,vista,0.0,141.2,0,1
1001,P215,Deporte,Fitness,62.82,23.4,66.0,vista,4.0,14.2,0,1
1528,P463,Moda,Calzado,194.33,45.8,50.0,favorito,0.0,109.5,0,3
2363,P418,Bienestar,Relajación,47.58,45.5,53.0,click,5.0,10.2,0,2
2826,P012,Bienestar,Salud,27.98,23.7,87.6,vista,0.0,22.8,0,1
1288,P242,Hogar,Organización,114.97,78.8,72.9,vista,0.0,129.3,0,1
1083,P182,Hogar,Decoración,73.92,53.1,51.4,vista,3.0,23.1,0,1
2526,P116,Bienestar,Cuidado,87.29,24.9,67.8,vista,0.0,146.9,0,1
1111,P386,Hogar,Cocina,27.69,54.7,38.0,click,0.0,24.4,0,2
1785,P188,Bienestar,Cuidado,19.39,55.8,63.5,vista,0.0,49.1,0,1
1089,P043,Deporte,Fitness,68.13,76.6,75.2,compra,2.0,41.4,1,5
1779,P314,Deporte,Running,117.84,32.0,52.8,vista,0.0,358.7,0,1
1950,P355,Hogar,Cocina,96.35,51.6,86.7,vista,0.0,88.3,0,1
1118,P246,Moda,Accesorios,35.24,51.5,52.4,vista,0.0,117.2,0,1
1332,P265,Tecnología,Smartphone,157.18,52.4,65.5,vista,0.0,64.8,0,1
2607,P473,Moda,Accesorios,299.05,75.0,77.9,vista,0.0,53.4,0,1
1930,P147,Hogar,Organización,669.7550194393771,99.8,23.0,favorito,0.0,172.2,0,3
1134,P444,Moda,Calzado,26.35,61.75,45.4,click,0.0,26.9,0,2
2952,P219,Moda,Calzado,21.1,25.9,71.8,click,0.0,163.8,0,2
1979,P106,Bienestar,Salud,136.36,24.8,68.2,vista,0.0,232.8,0,1
2182,P051,Hogar,Iluminación,166.1,36.7,46.2,click,3.0,149.4,0,2
1027,P256,Bienestar,Salud,144.52,59.0,57.4,click,0.0,23.1,0,2
1690,P150,Hogar,Decoración,34.15,86.6,95.2,vista,0.0,24.0,0,1
2605,P348,Moda,Urbana,45.79,87.9,64.7,vista,5.0,141.7,0,1
2028,P114,Moda,Calzado,58.1,81.5,94.6,vista,0.0,18.9,0,1
1067,P429,Deporte,Running,97.36,68.3,100.0,vista,0.0,16.4,0,1
1299,P353,Bienestar,Salud,113.84,21.2,68.9,click,0.0,99.7,0,2
1644,P255,Hogar,Organización,36.03,86.4,98.7,vista,0.0,51.5,0,1
1715,P469,Hogar,Iluminación,42.65,82.8,41.2,click,0.0,190.1,0,2
2687,P005,Tecnología,Accesorios,71.84,57.0,52.7,favorito,0.0,46.6,0,3
1525,P411,Deporte,Outdoor,35.85,52.0,61.7,vista,0.0,98.3,0,1
2546,P295,Deporte,Running,78.34,37.7,100.0,favorito,2.0,149.4,0,3
1668,P241,Hogar,Iluminación,137.96,62.5,82.3,vista,1.0,175.5,0,1
1410,P421,Deporte,Fitness,148.71,85.4,85.4,favorito,0.0,27.5,0,3
1746,P145,Hogar,Iluminación,70.17,37.0,79.6,compra,2.0,79.7,1,5
2178,P166,Tecnología,Smartphone,171.81,41.7,53.9,click,0.0,194.4,0,2
1149,P105,Moda,Accesorios,54.93,30.9,81.2,carrito,0.0,968.0,0,4
2834,P038,Hogar,Iluminación,114.48,54.0,73.3,vista,0.0,260.4,0,1
1553,P069,Bienestar,Salud,57.03,51.7,46.1,favorito,0.0,31.4,0,3
2994,P412,Moda,Calzado,474.7909908125018,71.6,87.0,vista,0.0,7.9,0,1
1644,P044,Bienestar,Personal,145.64,50.5,56.1,carrito,5.0,39.3,0,4
1501,P230,Moda,Calzado,143.93,51.8,46.7,vista,0.0,41.8,0,1
1827,P399,Bienestar,Personal,35.77,25.5,63.3,carrito,0.0,21.4,0,4
2744,P156,Moda,Urbana,135.72,24.1,60.1,vista,0.0,18.0,0,1
1477,P399,Bienestar,Personal,35.77,25.5,63.3,vista,0.0,161.4,0,1
2989,P036,Bienestar,Cuidado,128.57,61.75,77.5,vista,3.0,305.8,0,1
1594,P458,Deporte,Fitness,183.53,55.3,68.6,vista,0.0,84.9,0,1
1701,P201,Hogar,Iluminación,177.1,83.0,56.8,vista,0.0,78.3,0,1
1749,P421,Deporte,Fitness,148.71,85.4,85.4,click,0.0,10.0,0,2
1346,P363,Moda,Casual,40.39,79.7,66.0,click,3.0,38.6,0,2
2080,P345,Moda,Calzado,20.3,50.3,98.1,favorito,0.0,63.8,0,3
1376,P363,Moda,Casual,40.39,79.7,66.0,vista,0.0,301.7,0,1
1059,P008,Hogar,Organización,41.72,57.7,41.3,vista,0.0,91.5,0,1
2755,P100,Tecnología,Smartphone,60.3,96.7,52.3,vista,0.0,36.0,0,1
2125,P251,Deporte,Outdoor,97.69,92.5,63.5,vista,0.0,190.8,0,1
2061,P332,Bienestar,Salud,74.7,45.2,10.8,vista,0.0,460.5,0,1
2849,P348,Moda,Urbana,45.79,87.9,64.7,click,0.0,57.5,0,2
2397,P278,Hogar,Cocina,93.18,66.7,46.1,vista,0.0,51.0,0,1
2773,P495,Moda,Accesorios,17.41,93.1,55.1,vista,0.0,105.0,0,1
2022,P325,Bienestar,Salud,75.97,63.0,62.5,vista,0.0,51.3,0,1
1849,P062,Moda,Calzado,101.89,48.3,56.5,vista,0.0,115.5,0,1
2369,P068,Tecnología,Accesorios,72.2,52.8,40.7,favorito,0.0,34.9,0,3
2273,P472,Bienestar,Personal,50.2,23.2,78.6,click,4.0,32.0,0,2
1141,P329,Tecnología,Accesorios,132.81,97.4,60.7,vista,0.0,43.5,0,1
1235,P036,Bienestar,Cuidado,128.57,61.75,77.5,vista,2.0,112.5,0,1
2072,P227,Bienestar,Cuidado,193.07,71.1,73.7,compra,0.0,37.5,1,5
1592,P232,Moda,Casual,27.31,71.6,96.9,vista,2.0,86.7,0,1
2699,P360,Tecnología,Smartphone,89.31,75.3,68.1,vista,0.0,32.3,0,1
1504,P270,Hogar,Cocina,34.97,35.1,56.3,vista,4.0,14.9,0,1
1504,P462,Hogar,Decoración,46.68,42.1,65.7,vista,0.0,104.2,0,1
2377,P250,Bienestar,Personal,130.79,86.8,61.4,vista,0.0,56.2,0,1
1924,P232,Moda,Casual,27.31,71.6,96.9,click,0.0,266.0,0,2
2873,P205,Bienestar,Relajación,24.91,76.9,68.3,vista,0.0,36.9,0,1
1788,P254,Moda,Accesorios,138.44,38.0,87.6,carrito,0.0,153.1,0,4
1442,P393,Bienestar,Relajación,35.93,32.4,41.6,vista,0.0,21.4,0,1
1167,P404,Moda,Urbana,143.55,41.3,65.6,vista,0.0,18.3,0,1
1083,P046,Hogar,Decoración,67.12,37.2,61.1,compra,0.0,65.0,1,5
1521,P353,Bienestar,Salud,113.84,21.2,68.9,vista,1.0,36.1,0,1
1604,P332,Bienestar,Salud,74.7,45.2,10.8,click,0.0,249.8,0,2
2728,P453,Moda,Accesorios,71.87,88.6,43.8,vista,0.0,22.0,0,1
2274,P237,Moda,Accesorios,131.76,85.4,55.6,carrito,0.0,72.4,0,4
1049,P104,Tecnología,Smartphone,445.72,23.8,97.9,favorito,0.0,39.6,0,3
2631,P322,Bienestar,Personal,59.34,66.7,70.8,vista,0.0,128.9,0,1
2215,P437,Tecnología,Smartphone,276.63,33.7,66.0,carrito,0.0,33.0,0,4
2587,P186,Hogar,Iluminación,77.48,62.1,67.3,vista,0.0,27.8,0,1
1313,P154,Moda,Casual,62.14,26.5,86.6,vista,0.0,12.1,0,1
1282,P427,Deporte,Outdoor,43.52,39.5,71.6,click,0.0,65.0,0,2
2990,P281,Deporte,Yoga,186.67,37.1,60.6,compra,2.0,56.7,1,5
1317,P209,Moda,Urbana,29.33,89.1,69.7,click,0.0,70.9,0,2
2321,P108,Deporte,Yoga,113.42,70.0,75.1,vista,1.0,106.4,0,1
2281,P112,Deporte,Running,102.61,99.1,53.1,click,0.0,24.9,0,2
2077,P006,Hogar,Decoración,146.59,92.3,48.7,vista,0.0,13.1,0,1
1408,P140,Hogar,Cocina,51.1,47.8,55.6,vista,5.0,24.1,0,1
1984,P172,Deporte,Running,74.64,68.8,35.0,favorito,0.0,55.8,0,3
1945,P388,Deporte,Running,42.53,58.0,71.4,vista,0.0,35.8,0,1
2656,P266,Bienestar,Relajación,225.94,43.7,62.8,vista,0.0,40.1,0,1
1970,P135,Hogar,Cocina,29.11,76.0,57.9,click,0.0,22.1,0,2
2544,P269,Tecnología,Wearables,57.02,83.9,78.7,vista,0.0,127.1,0,1
2528,P328,Hogar,Cocina,96.41,26.7,77.0,click,2.0,70.9,0,2
1681,P041,Hogar,Organización,37.84,60.0,48.6,vista,1.0,38.9,0,1
2936,P412,Moda,Calzado,474.7909908125018,71.6,87.0,click,4.0,16.3,0,2
2775,P339,Hogar,Iluminación,113.72,55.5,80.9,vista,0.0,19.4,0,1
1678,P160,Tecnología,Wearables,48.71,97.9,55.9,vista,0.0,16.5,0,1
2546,P288,Bienestar,Cuidado,67.59,90.5,100.0,vista,5.0,19.9,0,1
2730,P468,Bienestar,Cuidado,131.38,75.0,50.6,vista,0.0,10.1,0,1
1545,P284,Tecnología,Smartphone,82.93,63.6,70.9,vista,0.0,148.6,0,1
2280,P331,Bienestar,Salud,46.07,93.0,51.4,vista,0.0,46.0,0,1
2349,P263,Deporte,Fitness,216.19,63.2,88.4,click,0.0,523.1,0,2
2959,P453,Moda,Accesorios,71.87,88.6,43.8,favorito,0.0,26.4,0,3
1887,P273,Tecnología,Audio,13.71,62.4,67.3,vista,4.0,167.8,0,1
2409,P403,Bienestar,Salud,97.87,51.5,67.5,vista,0.0,39.1,0,1
2061,P027,Bienestar,Relajación,89.45,82.7,89.4,vista,0.0,77.5,0,1
1333,P442,Hogar,Iluminación,102.07,60.3,52.8,vista,0.0,65.3,0,1
1034,P452,Deporte,Outdoor,26.47,75.2,92.2,click,4.0,19.3,0,2
2199,P463,Moda,Calzado,194.33,45.8,50.0,vista,2.0,85.1,0,1
1271,P062,Moda,Calzado,101.89,48.3,56.5,carrito,0.0,171.9,0,4
2806,P131,Deporte,Yoga,73.47,45.1,77.0,click,0.0,30.7,0,2
2548,P492,Tecnología,Accesorios,45.09,53.6,96.6,vista,0.0,354.4,0,1
1165,P006,Hogar,Decoración,146.59,92.3,48.7,click,0.0,19.7,0,2
1692,P168,Deporte,Yoga,65.52,37.0,41.0,vista,0.0,57.8,0,1
1013,P024,Bienestar,Cuidado,53.86,99.2,90.0,carrito,3.0,186.8,0,4
1273,P459,Moda,Accesorios,77.67,89.4,82.9,click,1.0,47.2,0,2
2691,P209,Moda,Urbana,29.33,89.1,69.7,vista,0.0,43.8,0,1
2905,P192,Hogar,Cocina,24.97,73.2,83.4,click,0.0,10.9,0,2
2860,P398,Hogar,Cocina,74.0,54.4,81.4,vista,0.0,155.4,0,1
2791,P056,Hogar,Iluminación,79.0,99.1,96.6,favorito,0.0,55.6,0,3
1632,P156,Moda,Urbana,135.72,24.1,60.1,favorito,0.0,131.0,0,3
1850,P233,Hogar,Cocina,168.27,29.5,63.8,vista,0.0,26.2,0,1
1031,P038,Hogar,Iluminación,114.48,54.0,73.3,vista,0.0,79.8,0,1
1502,P183,Bienestar,Salud,60.0,68.9,77.0,vista,0.0,428.5,0,1
2832,P026,Hogar,Organización,41.54,91.2,66.3,click,4.0,13.5,0,2
2400,P201,Hogar,Iluminación,177.1,83.0,56.8,vista,3.0,194.3,0,1
1249,P376,Hogar,Iluminación,27.18,83.4,61.5,click,0.0,145.3,0,2
1020,P313,Hogar,Decoración,30.82,52.8,39.7,favorito,0.0,241.0,0,3
2193,P214,Moda,Casual,51.34,61.9,59.0,vista,0.0,57.9,0,1
2056,P457,Deporte,Yoga,272.63,74.2,54.0,click,0.0,33.3,0,2
1478,P107,Tecnología,Smartphone,23.13,76.5,69.5,vista,0.0,43.4,0,1
1383,P468,Bienestar,Cuidado,131.38,75.0,50.6,favorito,2.0,14.4,0,3
1178,P278,Hogar,Cocina,93.18,66.7,46.1,vista,0.0,47.3,0,1
1638,P249,Hogar,Organización,43.13,53.2,71.0,vista,0.0,81.8,0,1
1782,P142,Deporte,Fitness,40.27,37.7,72.8,favorito,0.0,36.0,0,3
1043,P320,Bienestar,Relajación,39.93,40.5,70.7,carrito,0.0,24.9,0,4
2175,P475,Deporte,Yoga,251.38,75.2,65.3,vista,0.0,310.0,0,1
2504,P168,Deporte,Yoga,65.52,37.0,41.0,vista,0.0,312.7,0,1
2288,P354,Deporte,Outdoor,375.19,72.2,100.0,vista,0.0,61.4,0,1
1351,P184,Deporte,Running,51.21,23.0,77.3,vista,0.0,66.6,0,1
1390,P058,Tecnología,Wearables,80.04,99.9,90.8,vista,0.0,71.3,0,1
1711,P078,Hogar,Iluminación,24.15,41.0,76.2,vista,0.0,25.9,0,1
2942,P147,Hogar,Organización,669.7550194393771,99.8,23.0,favorito,0.0,38.6,0,3
1685,P346,Moda,Casual,34.27,44.7,92.4,vista,0.0,83.9,0,1
2600,P291,Bienestar,Cuidado,71.37,32.3,63.4,vista,3.0,46.6,0,1
2453,P428,Tecnología,Accesorios,84.02,55.9,65.0,vista,0.0,104.4,0,1
2568,P187,Tecnología,Audio,33.39,79.5,59.3,click,0.0,77.7,0,2
2232,P012,Bienestar,Salud,27.98,23.7,87.6,favorito,0.0,107.0,0,3
2047,P112,Deporte,Running,102.61,99.1,53.1,vista,4.0,71.8,0,1
2557,P235,Deporte,Yoga,216.62,55.7,84.8,vista,4.0,138.8,0,1
1909,P104,Tecnología,Smartphone,445.72,23.8,97.9,vista,0.0,280.6,0,1
1319,P125,Moda,Calzado,115.3,30.4,3.7,click,5.0,41.9,0,2
1064,P467,Moda,Urbana,32.89,77.0,64.2,click,0.0,16.1,0,2
1677,P431,Moda,Casual,99.44,79.6,62.5,vista,1.0,50.5,0,1
2335,P212,Deporte,Running,222.52,80.2,53.2,compra,0.0,186.0,1,5
2686,P263,Deporte,Fitness,216.19,63.2,88.4,vista,2.0,77.4,0,1
2270,P099,Tecnología,Wearables,152.91,92.8,93.8,vista,2.0,84.0,0,1
1879,P134,Bienestar,Salud,115.37,85.9,56.2,favorito,0.0,90.0,0,3
1317,P430,Deporte,Outdoor,31.14,38.2,64.3,vista,0.0,128.8,0,1
1423,P368,Moda,Calzado,85.78,45.6,48.4,vista,0.0,51.8,0,1
2718,P245,Moda,Accesorios,131.02,23.5,62.6,vista,4.0,65.1,0,1
2484,P156,Moda,Urbana,135.72,24.1,60.1,vista,3.0,52.5,0,1
2039,P396,Deporte,Outdoor,33.15,35.6,49.0,compra,0.0,113.5,1,5
2208,P496,Moda,Accesorios,107.74,25.1,66.0,vista,0.0,473.4,0,1
1403,P057,Moda,Urbana,935.3421510124076,28.2,92.4,click,0.0,76.5,0,2
2444,P134,Bienestar,Salud,115.37,85.9,56.2,click,4.0,107.7,0,2
2258,P319,Tecnología,Accesorios,70.71,77.0,60.8,carrito,5.0,74.7,0,4
1491,P114,Moda,Calzado,58.1,81.5,94.6,carrito,0.0,75.4,0,4
1367,P488,Tecnología,Wearables,134.81,49.7,92.3,click,5.0,114.8,0,2
2679,P088,Moda,Calzado,52.43,69.1,66.0,vista,0.0,27.5,0,1
1155,P161,Moda,Urbana,61.35,81.0,66.0,carrito,5.0,12.8,0,4
1980,P404,Moda,Urbana,143.55,41.3,65.6,compra,3.0,22.7,1,5
1118,P275,Moda,Casual,55.96,83.2,58.6,vista,5.0,31.3,0,1
1866,P009,Bienestar,Personal,63.58,66.4,63.8,vista,0.0,101.5,0,1
2442,P455,Hogar,Cocina,118.28,23.3,54.8,vista,5.0,26.5,0,1
1224,P176,Hogar,Cocina,65.24,51.7,43.5,click,3.0,128.6,0,2
1444,P382,Hogar,Decoración,66.82,77.5,35.8,vista,0.0,35.3,0,1
2876,P043,Deporte,Fitness,68.13,76.6,75.2,favorito,0.0,83.8,0,3
2992,P109,Tecnología,Smartphone,122.97,60.9,35.2,vista,0.0,37.4,0,1
2986,P157,Hogar,Decoración,94.01,78.4,49.8,carrito,2.0,162.0,0,4
1770,P279,Hogar,Decoración,35.2,97.7,71.2,click,0.0,187.6,0,2
2874,P182,Hogar,Decoración,73.92,53.1,51.4,vista,0.0,115.6,0,1
1329,P456,Tecnología,Accesorios,80.67,57.3,70.9,vista,0.0,44.1,0,1
1792,P132,Hogar,Iluminación,72.05,47.7,91.9,favorito,0.0,83.2,0,3
2391,P424,Tecnología,Accesorios,18.27,82.7,62.4,click,0.0,174.5,0,2
1140,P257,Hogar,Cocina,388.03,57.0,81.0,vista,0.0,52.4,0,1
2964,P341,Bienestar,Cuidado,109.82,44.7,47.5,click,0.0,34.8,0,2
1026,P063,Bienestar,Personal,40.53,57.7,68.4,click,2.0,9.3,0,2
1189,P132,Hogar,Iluminación,72.05,47.7,91.9,vista,0.0,81.0,0,1
1553,P333,Bienestar,Relajación,81.52,53.7,47.2,vista,0.0,88.0,0,1
2690,P098,Deporte,Running,25.13,35.1,84.4,click,0.0,62.4,0,2
2847,P030,Deporte,Outdoor,72.68,68.2,82.0,vista,0.0,46.7,0,1
2402,P132,Hogar,Iluminación,72.05,47.7,91.9,favorito,0.0,46.1,0,3
1112,P306,Deporte,Running,43.96,96.4,78.1,vista,0.0,58.0,0,1
1677,P401,Moda,Casual,535.11,29.2,40.9,vista,1.0,126.2,0,1
2843,P185,Tecnología,Smartphone,47.14,30.4,47.9,click,0.0,53.7,0,2
1658,P175,Hogar,Organización,59.37,71.6,72.5,vista,4.0,260.4,0,1
2818,P063,Bienestar,Personal,40.53,57.7,68.4,vista,0.0,234.9,0,1
1416,P336,Bienestar,Cuidado,191.03,93.4,82.1,click,0.0,30.0,0,2
2288,P260,Deporte,Yoga,63.48,64.9,46.0,favorito,0.0,221.5,0,3
1987,P239,Moda,Calzado,74.98,50.4,75.7,vista,0.0,156.8,0,1
1967,P296,Tecnología,Accesorios,58.66,45.3,65.1,carrito,1.0,110.7,0,4
2485,P063,Bienestar,Personal,40.53,57.7,68.4,vista,2.0,25.9,0,1
1139,P433,Bienestar,Salud,81.54,37.9,100.0,carrito,5.0,90.7,0,4
2178,P052,Hogar,Decoración,29.31,51.0,77.6,click,0.0,285.7,0,2
2357,P306,Deporte,Running,43.96,96.4,78.1,vista,0.0,41.9,0,1
1024,P348,Moda,Urbana,45.79,87.9,64.7,favorito,0.0,152.2,0,3
2257,P492,Tecnología,Accesorios,45.09,53.6,96.6,vista,0.0,57.0,0,1
2495,P281,Deporte,Yoga,186.67,37.1,60.6,vista,0.0,26.2,0,1
1878,P488,Tecnología,Wearables,134.81,49.7,92.3,vista,0.0,73.0,0,1
2938,P433,Bienestar,Salud,81.54,37.9,100.0,click,0.0,116.7,0,2
2678,P483,Hogar,Cocina,67.0,76.1,48.1,click,0.0,88.7,0,2
1006,P475,Deporte,Yoga,251.38,75.2,65.3,favorito,4.0,88.6,0,3
2402,P324,Tecnología,Smartphone,517.75,97.9,72.3,vista,0.0,120.5,0,1
1265,P147,Hogar,Organización,669.7550194393771,99.8,23.0,vista,0.0,110.8,0,1
2548,P420,Hogar,Cocina,80.31,85.4,88.8,vista,0.0,52.4,0,1
1574,P218,Hogar,Decoración,285.02,51.3,94.9,carrito,0.0,40.6,0,4
2273,P414,Hogar,Decoración,135.45,38.8,41.8,vista,3.0,33.4,0,1
2372,P197,Deporte,Fitness,45.87,43.3,48.2,vista,0.0,85.6,0,1
2253,P027,Bienestar,Relajación,89.45,82.7,89.4,vista,1.0,37.1,0,1
2330,P435,Hogar,Cocina,40.67,84.2,88.7,vista,2.0,127.7,0,1
1264,P058,Tecnología,Wearables,80.04,99.9,90.8,vista,0.0,25.0,0,1
2843,P368,Moda,Calzado,85.78,45.6,48.4,vista,0.0,52.6,0,1
2612,P030,Deporte,Outdoor,72.68,68.2,82.0,vista,0.0,106.0,0,1
2649,P206,Hogar,Cocina,141.32,35.4,68.6,click,1.0,68.3,0,2
1248,P241,Hogar,Iluminación,137.96,62.5,82.3,click,0.0,17.1,0,2
1072,P449,Tecnología,Accesorios,133.18,26.6,64.0,compra,4.0,44.5,1,5
1823,P043,Deporte,Fitness,68.13,76.6,75.2,vista,1.0,374.1,0,1
2043,P192,Hogar,Cocina,24.97,73.2,83.4,carrito,0.0,32.4,0,4
1181,P244,Tecnología,Smartphone,42.03,52.2,87.5,favorito,5.0,184.4,0,3
2856,P321,Deporte,Running,244.14,82.2,69.2,vista,0.0,92.6,0,1
2225,P303,Deporte,Running,162.86,97.1,55.7,click,0.0,115.9,0,2
1486,P140,Hogar,Cocina,51.1,47.8,55.6,vista,0.0,43.2,0,1
1980,P058,Tecnología,Wearables,80.04,99.9,90.8,carrito,0.0,91.3,0,4
1222,P115,Deporte,Fitness,64.4,54.6,55.9,click,3.0,83.1,0,2
2549,P032,Bienestar,Salud,66.3,75.6,56.4,compra,0.0,133.4,1,5
1907,P273,Tecnología,Audio,13.71,62.4,67.3,vista,5.0,31.1,0,1
2468,P315,Tecnología,Wearables,24.72,27.4,37.9,vista,3.0,17.6,0,1
1556,P290,Moda,Calzado,255.42,51.5,91.6,click,0.0,98.4,0,2
1754,P106,Bienestar,Salud,136.36,24.8,68.2,vista,0.0,17.4,0,1
1237,P386,Hogar,Cocina,27.69,54.7,38.0,favorito,0.0,20.7,0,3
2331,P096,Hogar,Iluminación,44.52,60.7,56.8,vista,0.0,63.0,0,1
2990,P348,Moda,Urbana,45.79,87.9,64.7,vista,0.0,323.8,0,1
1378,P384,Hogar,Iluminación,257.18,21.7,55.3,vista,4.0,38.2,0,1
1364,P056,Hogar,Iluminación,79.0,99.1,96.6,click,2.0,121.6,0,2
1141,P394,Moda,Casual,245.68,30.2,67.4,vista,0.0,17.3,0,1
1408,P275,Moda,Casual,55.96,83.2,58.6,favorito,0.0,164.6,0,3
2098,P018,Bienestar,Salud,48.21,89.8,79.1,click,0.0,111.7,0,2
2909,P495,Moda,Accesorios,17.41,93.1,55.1,vista,0.0,36.9,0,1
2459,P028,Moda,Calzado,22.92,64.9,84.2,vista,0.0,20.3,0,1
2059,P096,Hogar,Iluminación,44.52,60.7,56.8,compra,0.0,59.7,1,5
1750,P239,Moda,Calzado,74.98,50.4,75.7,vista,3.0,49.6,0,1
1918,P143,Bienestar,Personal,48.37,61.0,81.6,vista,0.0,67.3,0,1
1575,P201,Hogar,Iluminación,177.1,83.0,56.8,vista,0.0,63.1,0,1
2969,P193,Hogar,Iluminación,37.52,28.4,89.5,vista,0.0,26.5,0,1
2804,P326,Moda,Casual,129.98,40.5,94.2,vista,0.0,38.9,0,1
2151,P276,Deporte,Outdoor,48.8,82.3,88.8,vista,3.0,48.4,0,1
1462,P359,Deporte,Fitness,120.58,94.4,77.8,vista,0.0,21.8,0,1
1636,P381,Deporte,Outdoor,87.97,99.2,92.9,vista,0.0,10.8,0,1
1677,P103,Deporte,Outdoor,135.97,52.2,69.9,favorito,0.0,171.2,0,3
1159,P213,Hogar,Decoración,196.5,92.2,100.0,vista,0.0,36.3,0,1
1879,P327,Hogar,Cocina,88.32,79.8,65.4,vista,0.0,153.3,0,1
2215,P422,Hogar,Decoración,302.41,29.2,50.9,compra,0.0,186.7,1,5
2794,P195,Bienestar,Salud,90.8,39.0,61.1,vista,0.0,49.6,0,1
2169,P408,Bienestar,Cuidado,53.66,83.6,90.2,vista,0.0,160.9,0,1
1405,P225,Moda,Casual,122.11,76.9,37.0,click,0.0,40.1,0,2
1974,P344,Moda,Casual,12.27,89.8,70.0,vista,0.0,533.6,0,1
2920,P053,Moda,Casual,62.26,56.5,100.0,vista,0.0,116.8,0,1
2872,P492,Tecnología,Accesorios,45.09,53.6,96.6,click,0.0,51.3,0,2
1969,P282,Bienestar,Salud,164.31,91.5,80.5,click,0.0,121.8,0,2
2200,P084,Bienestar,Personal,144.04,37.6,34.8,click,0.0,53.1,0,2
2600,P330,Deporte,Fitness,144.25,33.8,59.4,click,2.0,54.2,0,2
2481,P352,Tecnología,Wearables,105.55,57.1,37.4,click,0.0,10.2,0,2
1514,P023,Tecnología,Audio,33.46,25.1,72.7,click,3.0,6.4,0,2
1647,P306,Deporte,Running,43.96,96.4,78.1,vista,0.0,359.7,0,1
2711,P270,Hogar,Cocina,34.97,35.1,56.3,click,0.0,19.2,0,2
2030,P172,Deporte,Running,74.64,68.8,35.0,carrito,0.0,95.6,0,4
2814,P235,Deporte,Yoga,216.62,55.7,84.8,vista,5.0,21.5,0,1
2743,P220,Bienestar,Relajación,24.74,66.2,73.8,vista,0.0,82.2,0,1
2771,P050,Moda,Urbana,151.04,71.8,54.5,click,2.0,16.6,0,2
2057,P144,Deporte,Outdoor,201.6,90.8,51.0,carrito,0.0,72.8,0,4
2385,P079,Deporte,Fitness,269.19,90.7,66.0,click,0.0,57.0,0,2
2343,P097,Hogar,Organización,50.29,43.7,56.4,vista,0.0,71.8,0,1
2953,P204,Moda,Calzado,160.65,57.4,20.1,vista,0.0,18.9,0,1
2776,P160,Tecnología,Wearables,48.71,97.9,55.9,click,0.0,52.9,0,2
1581,P183,Bienestar,Salud,60.0,68.9,77.0,vista,0.0,69.3,0,1
2610,P099,Tecnología,Wearables,152.91,92.8,93.8,carrito,0.0,45.7,0,4
1399,P292,Deporte,Running,61.73,70.8,50.9,click,0.0,49.4,0,2
2521,P176,Hogar,Cocina,65.24,51.7,43.5,vista,5.0,41.6,0,1
1684,P489,Tecnología,Audio,351.6,93.4,73.2,carrito,0.0,43.7,0,4
1630,P062,Moda,Calzado,101.89,48.3,56.5,click,0.0,141.0,0,2
1827,P050,Moda,Urbana,151.04,71.8,54.5,vista,5.0,265.9,0,1
2481,P103,Deporte,Outdoor,135.97,52.2,69.9,vista,0.0,71.0,0,1
1328,P209,Moda,Urbana,29.33,89.1,69.7,vista,3.0,19.8,0,1
1688,P218,Hogar,Decoración,285.02,51.3,94.9,vista,0.0,59.8,0,1
1960,P314,Deporte,Running,117.84,32.0,52.8,carrito,0.0,39.1,0,4
1102,P406,Hogar,Iluminación,88.26,36.5,65.5,vista,0.0,20.4,0,1
2608,P348,Moda,Urbana,45.79,87.9,64.7,vista,0.0,131.0,0,1
